 ;StudioVersionRec;StudioProjectName;StudioTestName;ParticipantName;RecordingName;RecordingDate;RecordingDuration;RecordingResolution;FixationFilter;MediaName;MediaPosX (ADCSpx);MediaPosY (ADCSpx);MediaWidth;MediaHeight;SegmentName;SegmentStart;SegmentEnd;SegmentDuration;SceneName;SceneSegmentStart;SceneSegmentEnd;SceneSegmentDuration;RecordingTimestamp;LocalTimeStamp;EyeTrackerTimestamp;MouseEventIndex;MouseEvent;MouseEventX (ADCSpx);MouseEventY (ADCSpx);MouseEventX (MCSpx);MouseEventY (MCSpx);KeyPressEventIndex;KeyPressEvent;StudioEventIndex;StudioEvent;StudioEventData;ExternalEventIndex;ExternalEvent;ExternalEventValue;EventMarkerValue;FixationIndex;SaccadeIndex;GazeEventType;GazeEventDuration;FixationPointX (MCSpx);FixationPointY (MCSpx);AOI[q1_qtext]Hit;AOI[q1_aoptions]Hit;AOI[q2_qtext]Hit;AOI[q2_aoptions]Hit;AOI[q3_qtext]Hit;AOI[q3_aoptions]Hit;AOI[q4_qtext]Hit;AOI[q4_aoptions]Hit;AOI[q5_qtext]Hit;AOI[q5_scale]Hit;AOI[q5_item1]Hit;AOI[q5_item2]Hit;AOI[q6a_qtext]Hit;AOI[q6a_scale]Hit;AOI[q6a_item1]Hit;AOI[q6a_item2]Hit;AOI[q6b_qtext]Hit;AOI[q6b_scale]Hit;AOI[q6b_item1]Hit;AOI[q6b_item2]Hit;AOI[q6c_qtext]Hit;AOI[q6c_scale]Hit;AOI[q6c_item1]Hit;AOI[q6c_item2]Hit;AOI[q6d_qtext]Hit;AOI[q6d_scale]Hit;AOI[q6d_item1]Hit;AOI[q6d_item2]Hit;AOI[q7_qtext]Hit;AOI[q7_aoptions]Hit;AOI[q8_qtext]Hit;AOI[q8_aoptions]Hit;AOI[q9a_qtext]Hit;AOI[q9a_scale]Hit;AOI[q9a_item1]Hit;AOI[q9a_item2]Hit;AOI[q9b_qtext]Hit;AOI[q9b_scale]Hit;AOI[q9b_item1]Hit;AOI[q9b_item2]Hit;AOI[q9b_item3]Hit;AOI[q10_qtext]Hit;AOI[q10_scale]Hit;AOI[q10_item1]Hit;AOI[q10_item2]Hit;AOI[q10_item3]Hit;AOI[q10_item4]Hit;AOI[q11a_qtext]Hit;AOI[q11a_scale]Hit;AOI[q11a_item1]Hit;AOI[q11a_item2]Hit;AOI[q11a_item3]Hit;AOI[q11b_qtext]Hit;AOI[q11b_scale]Hit;AOI[q11b_item1]Hit;AOI[q11b_item2]Hit;AOI[q11b_item3]Hit;AOI[q12_qtext]Hit;AOI[q12_aoptions]Hit;AOI[q13_qtext]Hit;AOI[q13_aoptions]Hit;AOI[q14_qtext]Hit;AOI[q14_scale]Hit;AOI[q14_item1]Hit;AOI[q14_item2]Hit;AOI[q14_item3]Hit;AOI[q15_qtext]Hit;AOI[q15_aoptions]Hit;AOI[q16_qtext]Hit;AOI[q16_aoptions]Hit;AOI[q17_qtext]Hit;AOI[q17_aoptions]Hit;AOI[q18_qtext]Hit;AOI[q18_aoptions]Hit;AOI[q19_qtext]Hit;AOI[q19_aoptions]Hit;AOI[q20_qtext]Hit;AOI[q20_aoptions]Hit;AOI[q21_qtext]Hit;AOI[q21_aoptions]Hit;AOI[q22_qtext]Hit;AOI[q22_aoptions]Hit;AOI[q23_qtext]Hit;AOI[q23_aoptions]Hit;AOI[q24_qtext]Hit;AOI[q24_scale]Hit;AOI[q24_item1]Hit;AOI[q24_item2]Hit;AOI[q24_item3]Hit;AOI[q24_item4]Hit;AOI[q25a_qtext]Hit;AOI[q25a_scale]Hit;AOI[q25a_item1]Hit;AOI[q25a_item2]Hit;AOI[q25a_item3]Hit;AOI[q25b_qtext]Hit;AOI[q25b_scale]Hit;AOI[q25b_item1]Hit;AOI[q25b_item2]Hit;GazePointIndex;GazePointLeftX (ADCSpx);GazePointLeftY (ADCSpx);GazePointRightX (ADCSpx);GazePointRightY (ADCSpx);GazePointX (ADCSpx);GazePointY (ADCSpx);GazePointX (MCSpx);GazePointY (MCSpx);GazePointLeftX (ADCSmm);GazePointLeftY (ADCSmm);GazePointRightX (ADCSmm);GazePointRightY (ADCSmm);StrictAverageGazePointX (ADCSmm);StrictAverageGazePointY (ADCSmm);EyePosLeftX (ADCSmm);EyePosLeftY (ADCSmm);EyePosLeftZ (ADCSmm);EyePosRightX (ADCSmm);EyePosRightY (ADCSmm);EyePosRightZ (ADCSmm);CamLeftX;CamLeftY;CamRightX;CamRightY;DistanceLeft;DistanceRight;PupilLeft;PupilRight;ValidityLeft;ValidityRight;IRMarkerCount;IRMarkerID;PupilGlassesRight
27.02.2015;3.1.3;Studie 2012_Teil1;Teil 1;68;68;19.10.2012;721853;1280 x 1024;Raw Data;https://www.unipark.de/uc/GESIS/teil1/ospe.php?SES=2624517104e982f4d9430c73121f22d7 (CRC);0;0;1264;1024;;;;;;;;;34003;09:46:27.479;1350632823458790;;;;;;;;;;;;;;;;3524;;Fixation;8;627;534;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4081;629;526;624;543;626;534;626;534;166,12;133,33;164,77;128,74;165,44;131,03;110,28;201,37;548,55;172,24;200,88;549,05;;;;;583,30;583,30;2,50;2,54;0;0;;;
27.02.2015;3.1.3;Studie 2012_Teil1;Teil 1;68;68;19.10.2012;721853;1280 x 1024;Raw Data;https://www.unipark.de/uc/GESIS/teil1/ospe.php?SES=2624517104e982f4d9430c73121f22d7 (CRC);0;0;1264;1024;;;;;;;;;34012;09:46:27.487;1350632823467160;;;;;;;;;;;;;;;;3525;;Fixation;8;632;529;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4082;637;518;627;541;632;529;632;529;168,31;135,48;165,68;129,34;167,00;132,41;110,37;201,35;548,50;172,33;200,86;548,98;;;;;583,23;583,23;2,50;2,54;0;0;;;
27.02.2015;3.1.3;Studie 2012_Teil1;Teil 1;68;68;19.10.2012;721853;1280 x 1024;Raw Data;https://www.unipark.de/uc/GESIS/teil1/ospe.php?SES=2624517104e982f4d9430c73121f22d7 (CRC);0;0;1264;1024;;;;;;;;;34020;09:46:27.495;1350632823475420;;;;;;;;;;;;;;;;3526;;Fixation;8;640;524;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4083;642;518;638;529;640;523;640;523;169,58;135,41;168,34;132,42;168,96;133,91;110,47;201,33;548,41;172,43;200,85;548,95;;;;;583,14;583,14;2,50;2,51;0;0;;;
27.02.2015;3.1.3;Studie 2012_Teil1;Teil 1;68;68;19.10.2012;721853;1280 x 1024;Raw Data;https://www.unipark.de/uc/GESIS/teil1/ospe.php?SES=2624517104e982f4d9430c73121f22d7 (CRC);0;0;1264;1024;;;;;;;;;34028;09:46:27.504;1350632823483790;;;;;;;;;;;;;;;;3527;;Fixation;8;635;518;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4084;634;512;637;523;635;517;635;517;167,44;136,95;168,09;134,03;167,77;135,49;110,61;201,26;548,21;172,56;200,80;548,86;;;;;582,92;582,92;2,51;2,48;0;0;;;
27.02.2015;3.1.3;Studie 2012_Teil1;Teil 1;68;68;19.10.2012;721853;1280 x 1024;Raw Data;https://www.unipark.de/uc/GESIS/teil1/ospe.php?SES=2624517104e982f4d9430c73121f22d7 (CRC);0;0;1264;1024;;;;;;;;;34037;09:46:27.512;1350632823492170;;;;;;;;;;;;;;;;3528;;Fixation;8;635;517;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4085;631;511;638;523;634;517;634;517;166,58;137,32;168,54;133,95;167,56;135,64;110,76;201,20;548,01;172,70;200,73;548,68;;;;;582,69;582,69;2,51;2,50;0;0;;;
27.02.2015;3.1.3;Studie 2012_Teil1;Teil 1;68;68;19.10.2012;721853;1280 x 1024;Raw Data;https://www.unipark.de/uc/GESIS/teil1/ospe.php?SES=2624517104e982f4d9430c73121f22d7 (CRC);0;0;1264;1024;;;;;;;;;34045;09:46:27.520;1350632823500410;;;;;;;;;;;;;;;;3529;;Fixation;8;632;522;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4086;636;517;628;527;632;522;632;522;168,05;135,56;165,96;132,93;167,01;134,24;110,88;201,24;547,96;172,83;200,69;548,54;;;;;582,65;582,65;2,52;2,52;0;0;;;
27.02.2015;3.1.3;Studie 2012_Teil1;Teil 1;68;68;19.10.2012;721853;1280 x 1024;Raw Data;https://www.unipark.de/uc/GESIS/teil1/ospe.php?SES=2624517104e982f4d9430c73121f22d7 (CRC);0;0;1264;1024;;;;;;;;;34053;09:46:27.529;1350632823508780;;;;;;;;;;;;;;;;3530;;Fixation;8;636;520;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4087;647;522;626;519;636;520;636;520;170,78;134,45;165,30;135,11;168,04;134,78;110,99;201,28;547,94;172,97;200,66;548,43;;;;;582,63;582,63;2,52;2,51;0;0;;;
27.02.2015;3.1.3;Studie 2012_Teil1;Teil 1;68;68;19.10.2012;721853;1280 x 1024;Raw Data;https://www.unipark.de/uc/GESIS/teil1/ospe.php?SES=2624517104e982f4d9430c73121f22d7 (CRC);0;0;1264;1024;;;;;;;;;34062;09:46:27.537;1350632823517150;;;;;;;;;;;;;;;;3531;;Fixation;8;633;520;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4088;638;518;629;522;633;520;633;520;168,46;135,46;166,07;134,19;167,26;134,83;111,14;201,25;547,80;173,13;200,62;548,29;;;;;582,48;582,48;2,50;2,52;0;0;;;
27.02.2015;3.1.3;Studie 2012_Teil1;Teil 1;68;68;19.10.2012;721853;1280 x 1024;Raw Data;https://www.unipark.de/uc/GESIS/teil1/ospe.php?SES=2624517104e982f4d9430c73121f22d7 (CRC);0;0;1264;1024;;;;;;;;;34070;09:46:27.545;1350632823525410;;;;;;;;;;;;;;;;3532;;Fixation;8;632;526;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4089;634;513;630;539;632;526;632;526;167,47;136,76;166,40;129,78;166,94;133,27;111,30;201,23;547,68;173,28;200,58;548,12;;;;;582,35;582,35;2,48;2,50;0;0;;;
27.02.2015;3.1.3;Studie 2012_Teil1;Teil 1;68;68;19.10.2012;721853;1280 x 1024;Raw Data;https://www.unipark.de/uc/GESIS/teil1/ospe.php?SES=2624517104e982f4d9430c73121f22d7 (CRC);0;0;1264;1024;;;;;;;;;34078;09:46:27.554;1350632823533780;;;;;;;;;;;;;;;;3533;;Fixation;8;636;521;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4090;639;514;633;527;636;520;636;520;168,78;136,40;167,04;133,04;167,91;134,72;111,47;201,23;547,58;173,44;200,51;547,93;;;;;582,24;582,24;2,49;2,47;0;0;;;
27.02.2015;3.1.3;Studie 2012_Teil1;Teil 1;68;68;19.10.2012;721853;1280 x 1024;Raw Data;https://www.unipark.de/uc/GESIS/teil1/ospe.php?SES=2624517104e982f4d9430c73121f22d7 (CRC);0;0;1264;1024;;;;;;;;;34086;09:46:27.562;1350632823542030;;;;;;;;;;;;;;;;3534;;Fixation;8;633;519;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4091;634;517;632;520;633;518;633;518;167,35;135,65;166,89;134,83;167,12;135,24;111,65;201,22;547,45;173,62;200,45;547,81;;;;;582,10;582,10;2,49;2,50;0;0;;;
27.02.2015;3.1.3;Studie 2012_Teil1;Teil 1;68;68;19.10.2012;721853;1280 x 1024;Raw Data;https://www.unipark.de/uc/GESIS/teil1/ospe.php?SES=2624517104e982f4d9430c73121f22d7 (CRC);0;0;1264;1024;;;;;;;;;34095;09:46:27.570;1350632823550400;;;;;;;;;;;;;;;;3535;;Fixation;8;633;517;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4092;631;511;636;523;633;517;633;517;166,61;137,38;167,94;134,04;167,28;135,71;111,82;201,22;547,37;173,79;200,45;547,79;;;;;582,01;582,01;2,49;2,51;0;0;;;
27.02.2015;3.1.3;Studie 2012_Teil1;Teil 1;68;68;19.10.2012;721853;1280 x 1024;Raw Data;https://www.unipark.de/uc/GESIS/teil1/ospe.php?SES=2624517104e982f4d9430c73121f22d7 (CRC);0;0;1264;1024;;;;;;;;;34103;09:46:27.579;1350632823558770;;;;;;;;;;;;;;;;3536;;Fixation;8;631;518;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4093;628;515;633;521;630;518;630;518;165,71;136,07;167,28;134,51;166,49;135,29;111,99;201,21;547,27;173,96;200,47;547,76;;;;;581,90;581,90;2,48;2,49;0;0;;;
27.02.2015;3.1.3;Studie 2012_Teil1;Teil 1;68;68;19.10.2012;721853;1280 x 1024;Raw Data;https://www.unipark.de/uc/GESIS/teil1/ospe.php?SES=2624517104e982f4d9430c73121f22d7 (CRC);0;0;1264;1024;;;;;;;;;34111;09:46:27.587;1350632823567020;;;;;;;;;;;;;;;;3537;;Fixation;8;627;503;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4094;626;499;628;508;627;503;627;503;165,39;140,44;165,96;138,15;165,68;139,29;112,15;201,29;547,14;174,12;200,58;547,79;;;;;581,79;581,79;2,49;2,52;0;0;;;
27.02.2015;3.1.3;Studie 2012_Teil1;Teil 1;68;68;19.10.2012;721853;1280 x 1024;Raw Data;https://www.unipark.de/uc/GESIS/teil1/ospe.php?SES=2624517104e982f4d9430c73121f22d7 (CRC);0;0;1264;1024;;;;;;;;;34120;09:46:27.595;1350632823575400;;;;;;;;;;;;;;;;3538;;Fixation;8;615;431;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4095;615;426;615;436;615;431;615;431;162,37;159,91;162,35;157,45;162,36;158,68;112,33;201,55;547,08;174,23;200,73;547,60;;;;;581,82;581,82;2,52;2,54;0;0;;;
27.02.2015;3.1.3;Studie 2012_Teil1;Teil 1;68;68;19.10.2012;721853;1280 x 1024;Raw Data;https://www.unipark.de/uc/GESIS/teil1/ospe.php?SES=2624517104e982f4d9430c73121f22d7 (CRC);0;0;1264;1024;;;;;;;;;34128;09:46:27.604;1350632823583770;;;;;;;;;;;;;;;;3539;;Fixation;8;607;332;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4096;603;330;610;335;606;332;606;332;159,23;185,69;161,16;184,41;160,20;185,05;112,55;201,80;546,92;174,31;200,93;547,40;;;;;581,76;581,76;2,54;2,55;0;0;;;
27.02.2015;3.1.3;Studie 2012_Teil1;Teil 1;68;68;19.10.2012;721853;1280 x 1024;Raw Data;https://www.unipark.de/uc/GESIS/teil1/ospe.php?SES=2624517104e982f4d9430c73121f22d7 (CRC);0;0;1264;1024;;;;;;;;;34136;09:46:27.612;1350632823592020;;;;;;;;;;;;;;;;3540;;Fixation;8;610;249;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4097;597;249;623;248;610;248;610;248;157,55;207,28;164,51;207,68;161,03;207,48;112,79;201,90;546,59;174,39;201,15;547,44;;;;;581,47;581,47;2,53;2,56;0;0;;;
27.02.2015;3.1.3;Studie 2012_Teil1;Teil 1;68;68;19.10.2012;721853;1280 x 1024;Raw Data;https://www.unipark.de/uc/GESIS/teil1/ospe.php?SES=2624517104e982f4d9430c73121f22d7 (CRC);0;0;1264;1024;;;;;;;;;34145;09:46:27.620;1350632823600390;;;;;;;;;;;;;;;;3541;;Fixation;8;583;209;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4098;569;209;596;210;582;209;582;209;150,38;218,15;157,36;217,79;153,87;217,97;112,91;202,09;546,69;174,51;201,18;547,32;;;;;581,62;581,62;2,50;2,55;0;0;;;
27.02.2015;3.1.3;Studie 2012_Teil1;Teil 1;68;68;19.10.2012;721853;1280 x 1024;Raw Data;https://www.unipark.de/uc/GESIS/teil1/ospe.php?SES=2624517104e982f4d9430c73121f22d7 (CRC);0;0;1264;1024;;;;;;;;;34153;09:46:27.628;1350632823608640;;;;;;;;;;;;;;;;3542;;Fixation;8;565;202;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4099;555;197;574;207;564;202;564;202;146,53;221,41;151,62;218,69;149,07;220,05;112,97;202,15;546,70;174,65;201,17;547,26;;;;;581,66;581,66;2,52;2,55;0;0;;;
27.02.2015;3.1.3;Studie 2012_Teil1;Teil 1;68;68;19.10.2012;721853;1280 x 1024;Raw Data;https://www.unipark.de/uc/GESIS/teil1/ospe.php?SES=2624517104e982f4d9430c73121f22d7 (CRC);0;0;1264;1024;;;;;;;;;34161;09:46:27.637;1350632823617010;;;;;;;;;;;;;;;;3543;;Fixation;8;571;200;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4100;565;196;578;204;571;200;571;200;149,09;221,65;152,68;219,35;150,88;220,50;113,08;202,04;546,38;174,81;201,15;547,21;;;;;581,31;581,31;2,54;2,56;0;0;;;
27.02.2015;3.1.3;Studie 2012_Teil1;Teil 1;68;68;19.10.2012;721853;1280 x 1024;Raw Data;https://www.unipark.de/uc/GESIS/teil1/ospe.php?SES=2624517104e982f4d9430c73121f22d7 (CRC);0;0;1264;1024;;;;;;;;;34170;09:46:27.645;1350632823625390;;;;;;;;;;;;;;;;3544;;Fixation;8;573;195;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4101;573;192;573;199;573;195;573;195;151,38;222,64;151,30;220,85;151,34;221,74;113,20;202,04;546,32;174,97;201,09;547,02;;;;;581,23;581,23;2,55;2,55;0;0;;;
27.02.2015;3.1.3;Studie 2012_Teil1;Teil 1;68;68;19.10.2012;721853;1280 x 1024;Raw Data;https://www.unipark.de/uc/GESIS/teil1/ospe.php?SES=2624517104e982f4d9430c73121f22d7 (CRC);0;0;1264;1024;;;;;;;;;34178;09:46:27.653;1350632823633640;;;;;;;;;;;;;;;;3545;;Fixation;8;570;196;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4102;571;191;569;202;570;196;570;196;150,77;222,87;150,38;219,99;150,57;221,43;113,32;202,09;546,31;175,10;201,10;547,00;;;;;581,24;581,24;2,56;2,55;0;0;;;
27.02.2015;3.1.3;Studie 2012_Teil1;Teil 1;68;68;19.10.2012;721853;1280 x 1024;Raw Data;https://www.unipark.de/uc/GESIS/teil1/ospe.php?SES=2624517104e982f4d9430c73121f22d7 (CRC);0;0;1264;1024;;;;;;;;;34186;09:46:27.662;1350632823642010;;;;;;;;;;;;;;;;3546;;Fixation;8;570;206;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4103;566;200;573;211;569;205;569;205;149,56;220,42;151,34;217,53;150,45;218,98;113,43;202,10;546,19;175,22;201,12;546,99;;;;;581,12;581,12;2,55;2,55;0;0;;;
27.02.2015;3.1.3;Studie 2012_Teil1;Teil 1;68;68;19.10.2012;721853;1280 x 1024;Raw Data;https://www.unipark.de/uc/GESIS/teil1/ospe.php?SES=2624517104e982f4d9430c73121f22d7 (CRC);0;0;1264;1024;;;;;;;;;34195;09:46:27.670;1350632823650380;;;;;;;;;;;;;;;;3547;;Fixation;8;569;204;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4104;570;197;568;211;569;204;569;204;150,58;221,17;150,06;217,51;150,32;219,34;113,55;202,07;546,06;175,35;201,09;546,89;;;;;580,98;580,98;2,55;2,53;0;0;;;
27.02.2015;3.1.3;Studie 2012_Teil1;Teil 1;68;68;19.10.2012;721853;1280 x 1024;Raw Data;https://www.unipark.de/uc/GESIS/teil1/ospe.php?SES=2624517104e982f4d9430c73121f22d7 (CRC);0;0;1264;1024;;;;;;;;;34203;09:46:27.678;1350632823658640;;;;;;;;;;;;;;;;3548;;Fixation;8;566;201;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4105;574;191;559;212;566;201;566;201;151,53;222,84;147,62;217,39;149,57;220,11;113,66;202,04;545,95;175,47;201,07;546,83;;;;;580,86;580,86;2,55;2,54;0;0;;;
27.02.2015;3.1.3;Studie 2012_Teil1;Teil 1;68;68;19.10.2012;721853;1280 x 1024;Raw Data;https://www.unipark.de/uc/GESIS/teil1/ospe.php?SES=2624517104e982f4d9430c73121f22d7 (CRC);0;0;1264;1024;;;;;;;;;34211;09:46:27.687;1350632823667000;;;;;;;;;;;;;;;;3549;;Fixation;8;574;204;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4106;574;195;573;212;573;203;573;203;151,68;221,91;151,25;217,16;151,46;219,53;113,75;202,04;545,91;175,58;201,12;546,95;;;;;580,81;580,81;2,53;2,54;0;0;;;
27.02.2015;3.1.3;Studie 2012_Teil1;Teil 1;68;68;19.10.2012;721853;1280 x 1024;Raw Data;https://www.unipark.de/uc/GESIS/teil1/ospe.php?SES=2624517104e982f4d9430c73121f22d7 (CRC);0;0;1264;1024;;;;;;;;;34220;09:46:27.695;1350632823675260;;;;;;;;;;;;;;;;3550;;Fixation;8;584;208;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4107;586;218;582;198;584;208;584;208;154,70;215,63;153,79;221,10;154,25;218,37;113,80;202,10;545,92;175,55;202,06;549,17;;;;;580,84;580,84;2,55;2,55;0;0;;;
27.02.2015;3.1.3;Studie 2012_Teil1;Teil 1;68;68;19.10.2012;721853;1280 x 1024;Raw Data;https://www.unipark.de/uc/GESIS/teil1/ospe.php?SES=2624517104e982f4d9430c73121f22d7 (CRC);0;0;1264;1024;;;;;;;;;34228;09:46:27.703;1350632823683630;;;;;;;;;;;;;;;;3551;;Fixation;8;590;201;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4108;599;205;581;197;590;201;590;201;158,28;219,19;153,45;221,25;155,86;220,22;113,75;203,42;549,01;175,53;201,44;547,76;;;;;584,19;584,19;2,58;2,56;0;0;;;
27.02.2015;3.1.3;Studie 2012_Teil1;Teil 1;68;68;19.10.2012;721853;1280 x 1024;Raw Data;https://www.unipark.de/uc/GESIS/teil1/ospe.php?SES=2624517104e982f4d9430c73121f22d7 (CRC);0;0;1264;1024;;;;;;;;;34236;09:46:27.712;1350632823692000;;;;;;;;;;;;;;;;3552;;Fixation;8;590;210;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4109;600;209;581;210;590;209;590;209;158,33;218,09;153,29;217,71;155,81;217,90;113,64;203,83;550,00;175,70;200,51;545,62;;;;;585,27;585,27;2,59;2,54;0;0;;;
27.02.2015;3.1.3;Studie 2012_Teil1;Teil 1;68;68;19.10.2012;721853;1280 x 1024;Raw Data;https://www.unipark.de/uc/GESIS/teil1/ospe.php?SES=2624517104e982f4d9430c73121f22d7 (CRC);0;0;1264;1024;;;;;;;;;34245;09:46:27.720;1350632823700250;;;;;;;;;;;;;;;;3553;;Fixation;8;591;217;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4110;601;222;580;211;590;216;590;216;158,82;214,56;153,14;217,51;155,98;216,04;113,75;202,56;547,08;175,84;201,13;547,09;;;;;582,09;582,09;2,57;2,55;0;0;;;
27.02.2015;3.1.3;Studie 2012_Teil1;Teil 1;68;68;19.10.2012;721853;1280 x 1024;Raw Data;https://www.unipark.de/uc/GESIS/teil1/ospe.php?SES=2624517104e982f4d9430c73121f22d7 (CRC);0;0;1264;1024;;;;;;;;;34253;09:46:27.728;1350632823708630;;;;;;;;;;;;;;;;3554;;Fixation;8;568;208;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4111;583;209;553;207;568;208;568;208;153,94;218,05;146,08;218,73;150,01;218,39;113,86;201,99;545,87;175,77;200,97;546,74;;;;;580,75;580,75;2,57;2,57;0;0;;;
